p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
7,7,120,7.120.a.a,-5,1,6,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,112,7.112.a.b,-15,1,16,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.a,-18,3,21,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,112,7.112.a.b,-36,1,37,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.a,-39,0,39,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,112,7.112.a.b,-29,1,30,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.a,-7,1,8,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-22,3,25,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,112,7.112.a.b,-2,1,3,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-35,1,36,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.a,-37,0,37,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-30,2,32,5,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,112,7.112.a.b,-23,1,24,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-14,2,16,5,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.a,-28,3,31,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-10,2,12,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,110,7.110.a.a,-10,2,12,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,102,7.102.a.b,-14,3,17,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,112,7.112.a.b,-42,0,42,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-34,2,36,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,120,7.120.a.a,-16,3,19,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-38,1,39,5,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,102,7.102.a.b,-30,3,33,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,112,7.112.a.b,-21,1,22,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-17,1,18,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,102,7.102.a.b,-22,3,25,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,120,7.120.a.a,-22,1,23,-3,1,2:[1:3];3:[1:0];5:[1:0],1,2
7,7,110,7.110.a.a,-7,2,9,5,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,102,7.102.a.b,-2,0,2,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,112,7.112.a.b,-25,1,26,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-27,1,28,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,110,7.110.a.a,-27,1,28,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.a,-43,1,44,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-38,1,39,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,110,7.110.a.a,-20,2,22,5,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,112,7.112.a.b,-19,1,20,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-17,1,18,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,110,7.110.a.a,-3,1,4,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.a,-2,0,2,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-7,2,9,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,102,7.102.a.b,-4,2,6,8,1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,112,7.112.a.b,-4,1,5,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-24,2,26,5,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,102,7.102.a.b,-20,5,25,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,120,7.120.a.a,-43,1,44,-3,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-41,0,41,5,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,102,7.102.a.b,-24,7,31,8,1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,112,7.112.a.b,-40,0,40,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-12,1,13,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-12,2,14,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-32,2,34,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-32,1,33,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-26,1,27,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-2,0,2,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-6,1,7,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-21,1,22,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-18,1,19,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-23,1,24,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-39,0,39,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-9,2,11,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-42,-1,41,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-35,2,37,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-39,-1,38,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-29,1,30,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-26,0,26,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-15,1,16,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-21,2,23,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-6,-1,5,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-3,1,4,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-18,0,18,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,102,7.102.a.b,-23,2,25,8,1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-29,0,29,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-9,1,10,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-15,0,15,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.a,-36,0,36,5,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-22,1,23,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,124,7.124.a.a,-43,4,47,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,124,7.124.a.a,-3,1,4,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,124,7.124.a.a,-24,3,27,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,116,7.116.a.b,-17,3,20,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,116,7.116.a.b,-6,1,7,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,124,7.124.a.a,-41,1,42,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,116,7.116.a.b,-27,3,30,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,116,7.116.a.b,-38,1,39,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,124,7.124.a.a,-45,1,46,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,116,7.116.a.b,-41,1,42,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,116,7.116.a.b,-20,2,22,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,124,7.124.a.a,-20,3,23,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,116,7.116.a.b,-3,2,5,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,124,7.124.a.a,-31,2,33,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,116,7.116.a.b,-24,2,26,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,116,7.116.a.b,-43,0,43,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,124,7.124.a.a,-9,1,10,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,116,7.116.a.b,-22,1,23,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,116,7.116.a.b,-2,-1,1,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,124,7.124.a.a,-14,3,17,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,116,7.116.a.b,-14,2,16,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,124,7.124.a.a,-35,0,35,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,116,7.116.a.b,-10,2,12,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,116,7.116.a.b,-35,1,36,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,124,7.124.a.a,-17,3,20,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,116,7.116.a.b,-30,2,32,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,116,7.116.a.b,-12,1,13,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-27,3,30,-3,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,116,7.116.a.b,-33,0,33,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-38,2,40,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,116,7.116.a.b,-23,2,25,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-42,1,43,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-6,3,9,-3,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,116,7.116.a.b,-2,2,4,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-21,2,23,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-42,1,43,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-5,2,7,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-21,1,22,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-18,2,20,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-39,1,40,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-2,1,3,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-26,2,28,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-29,2,31,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-23,1,24,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-9,0,9,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-44,1,45,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-15,2,17,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,116,7.116.a.b,-36,0,36,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-5,1,6,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-39,1,40,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-26,2,28,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-25,2,27,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,106,7.106.a.b,-40,0,40,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,124,7.124.a.a,-18,2,20,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-19,2,21,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,106,7.106.a.b,-5,1,6,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,124,7.124.a.a,-12,0,12,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-11,3,14,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,114,7.114.a.a,-43,3,46,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,106,7.106.a.b,-13,2,15,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,114,7.114.a.a,-22,2,24,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,124,7.124.a.a,-33,0,33,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-33,3,36,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,114,7.114.a.a,-16,2,18,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,106,7.106.a.b,-31,2,33,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,114,7.114.a.a,-8,2,10,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,124,7.124.a.a,-8,0,8,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-17,1,18,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,114,7.114.a.a,-28,2,30,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,106,7.106.a.b,-27,1,28,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,114,7.114.a.a,-37,2,39,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,106,7.106.a.b,-38,1,39,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,124,7.124.a.a,-15,2,17,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-3,2,5,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,106,7.106.a.b,-7,2,9,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,114,7.114.a.a,-20,3,23,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,106,7.106.a.b,-2,0,2,8,1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,124,7.124.a.a,-36,0,36,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-24,3,27,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,106,7.106.a.b,-22,3,25,8,1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,114,7.114.a.a,-41,1,42,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,106,7.106.a.b,-12,2,14,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,124,7.124.a.a,-30,1,31,-3,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-35,1,36,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,106,7.106.a.b,-32,2,34,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-37,0,37,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-30,3,33,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,106,7.106.a.b,-28,0,28,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-10,2,12,5,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,106,7.106.a.b,-8,1,9,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-14,3,17,5,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,106,7.106.a.b,-16,0,16,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-42,0,42,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-22,2,24,8,1,2:[1:5];3:[1:0];5:[1:0],1,2
7,7,114,7.114.a.a,-21,2,23,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-2,0,2,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-2,1,3,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-6,1,7,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-23,2,25,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-39,0,39,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-12,1,13,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-26,0,26,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-33,0,33,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,106,7.106.a.b,-18,0,18,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-19,2,21,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-43,5,48,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,114,7.114.a.a,-40,0,40,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-25,2,27,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-22,3,25,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,114,7.114.a.a,-4,1,5,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-36,0,36,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-31,3,34,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,114,7.114.a.a,-29,2,31,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-15,2,17,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,114,7.114.a.a,-9,1,10,5,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-14,3,17,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,128,7.128.a.a,-9,2,11,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,128,7.128.a.a,-35,1,36,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.b,-43,0,43,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,128,7.128.a.a,-16,2,18,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.b,-22,1,23,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,128,7.128.a.a,-7,3,10,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.b,-2,-1,1,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,120,7.120.a.b,-6,1,7,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,128,7.128.a.a,-29,1,30,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.b,-27,3,30,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,128,7.128.a.a,-37,3,40,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.b,-38,0,38,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,128,7.128.a.a,-41,2,43,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.b,-17,3,20,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,120,7.120.a.b,-25,2,27,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,128,7.128.a.a,-20,4,24,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.b,-40,2,42,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,128,7.128.a.a,-3,2,5,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.b,-4,2,6,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,128,7.128.a.a,-24,4,28,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,120,7.120.a.b,-19,2,21,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,120,7.120.a.b,-11,0,11,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,128,7.128.a.a,-45,2,47,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,120,7.120.a.b,-13,1,14,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,128,7.128.a.a,-33,1,34,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-34,0,34,-4,-1,2:[1:2];3:[1:6];5:[1:4],1,1
7,7,128,7.128.a.a,-11,2,13,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-32,0,32,-4,-1,2:[1:2];3:[1:1];5:[1:3],1,1
7,7,120,7.120.a.b,-33,0,33,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-44,2,46,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-12,1,13,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-21,2,23,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-26,3,29,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-5,1,6,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-23,2,25,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-18,3,21,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-42,2,44,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-39,0,39,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-2,2,4,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-7,1,8,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-37,0,37,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-46,2,48,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-28,3,31,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-40,2,42,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-16,3,19,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-25,2,27,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-22,1,23,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,2
7,7,120,7.120.a.b,-43,1,44,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,128,7.128.a.a,-4,2,6,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-2,0,2,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.b,-2,0,2,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,128,7.128.a.a,-19,2,21,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,120,7.120.a.b,-43,1,44,-4,-1,2:[1:3];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.b,-22,3,25,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,110,7.110.a.b,-35,1,36,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,128,7.128.a.a,-30,1,31,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.b,-30,2,32,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,110,7.110.a.b,-14,2,16,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,128,7.128.a.a,-8,2,10,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.b,-10,2,12,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,110,7.110.a.b,-38,1,39,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,110,7.110.a.b,-17,1,18,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,128,7.128.a.a,-15,1,16,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,118,7.118.a.a,-43,3,46,5,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,110,7.110.a.b,-7,2,9,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,110,7.110.a.b,-27,1,28,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,128,7.128.a.a,-36,1,37,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,118,7.118.a.a,-22,1,23,5,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,110,7.110.a.b,-20,4,24,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,110,7.110.a.b,-3,1,4,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,118,7.118.a.a,-20,3,23,5,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,110,7.110.a.b,-24,4,28,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,110,7.110.a.b,-41,0,41,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,118,7.118.a.a,-3,2,5,5,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,110,7.110.a.b,-12,1,13,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,118,7.118.a.a,-24,3,27,5,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,110,7.110.a.b,-32,1,33,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.b,-2,0,2,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,118,7.118.a.a,-41,1,42,5,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,110,7.110.a.b,-21,1,22,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,110,7.110.a.b,-23,1,24,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
